Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
MEF2C	gene	MEF2C	Emory Genetics Laboratory;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Mental retardation, stereotypic movements, epilepsy, and/or cerebral malformations, 613443;Mental retardation, stereotypic movements, epilepsy, and/or cerebral malformations;Intellectual Disability, Stereotypic Movements, Epilepsy, and/or Cerebral Malformations						False	1	0;0;0	2.59	False		ENSG00000081189	ENSG00000081189	HGNC:6996													
NDE1	gene	NDE1	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000072864	ENSG00000072864	HGNC:17619													
NIN	gene	NIN	Expert Review Red;NHS GMS;Radboud University Medical Center, Nijmegen;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Seckel syndrome 7  614851  				22933543		False	1	0;100;0	2.59	False		ENSG00000100503	ENSG00000100503	HGNC:14906													
NOTCH3	gene	NOTCH3	Expert list;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Cerebral Arteriopathy, Autosomal Dominant, With Subcortical Infarcts And Leukoencephalopathy;Cerebral Autosomal Dominant Arteriopathy with Subcortical Infarcts and Leukoencephalopathy (CADASIL);Moyamoya disease;Cerebral arteriopathy with subcortical infarcts and leukoencephalopathy 1, 125310 ;Cerebral Arteriopathy, Autosomal Dominant, With Subcortical Infarcts And Leukoencephalopathy (CADASIL)				8878478;20301673		False	1	50;0;50	2.59	False	Other - please provide details in the comments	ENSG00000074181	ENSG00000074181	HGNC:7883													
OCLN	gene	OCLN	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000197822	ENSG00000197822	HGNC:8104													
OPHN1	gene	OPHN1	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000079482	ENSG00000079482	HGNC:8148													
PAFAH1B1	gene	PAFAH1B1	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000007168	ENSG00000007168	HGNC:8574													
PIK3CA	gene	PIK3CA	Expert Review Red;NHS GMS;Other;Radboud University Medical Center, Nijmegen;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Megalencephaly-capillary malformation-polymicrogyria syndrome, somatic, 602501 ;Cerebral Malformation Disorders;Megalencephaly-Capillary Malformation-Polymicrogyria Syndrome;Congenital Lipomatous Overgrowth, Vascular Malformations, and Epidermal Nevi;Megalencephaly-capillary malformation-polymicrogyria syndrome, somatic						False	1	50;50;0	2.59	False		ENSG00000121879	ENSG00000121879	HGNC:8975													
PIK3R2	gene	PIK3R2	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000105647	ENSG00000105647	HGNC:8980													
POMGNT1	gene	POMGNT1	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000085998	ENSG00000085998	HGNC:19139													
POMT1	gene	POMT1	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000130714	ENSG00000130714	HGNC:9202													
POMT2	gene	POMT2	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000009830	ENSG00000009830	HGNC:19743													
PTEN	gene	PTEN	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Bannayan-Riley-Ruvalcaba Syndrome						False	1	0;0;100	2.59	False		ENSG00000171862	ENSG00000171862	HGNC:9588													
RBBP8	gene	RBBP8	Expert Review Red;Literature;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Seckel syndrome 2  606744  				21998596		False	1	0;100;0	2.59	False		ENSG00000101773	ENSG00000101773	HGNC:9891													
RELN	gene	RELN	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000189056	ENSG00000189056	HGNC:9957													
RTTN	gene	RTTN	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000176225	ENSG00000176225	HGNC:18654													
SMAD3	gene	SMAD3	Emory Genetics Laboratory;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Loeys-Dietz syndrome 3  613795  						False	1	50;0;50	2.59	False		ENSG00000166949	ENSG00000166949	HGNC:6769													
SMARCAL1	gene	SMARCAL1	Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Schimke immunoosseous dysplasia  242900  				9674900		False	1	0;0;100	2.59	False		ENSG00000138375	ENSG00000138375	HGNC:11102													
SRPX2	gene	SRPX2	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000102359	ENSG00000102359	HGNC:30668													
STAMBP	gene	STAMBP	Expert Review Red;NHS GMS;Other;Radboud University Medical Center, Nijmegen;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Microcephaly-capillary malformation syndrome, 614261;Microcephaly-capillary malformation syndrome 						False	1	0;0;100	2.59	False		ENSG00000124356	ENSG00000124356	HGNC:16950													
TEK	gene	TEK	Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Venous malformations, multiple cutaneous and mucosal, 600195;Multiple Cutaneous and Mucosal Venous Malformations						False	1	0;0;100	2.59	False		ENSG00000120156	ENSG00000120156	HGNC:11724													
TGFB2	gene	TGFB2	Emory Genetics Laboratory;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Loeys-Dietz syndrome 4  614816  						False	1	50;0;50	2.59	False		ENSG00000092969	ENSG00000092969	HGNC:11768													
TGFBR1	gene	TGFBR1	Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Loeys-Dietz syndrome 1  609192  						False	1	50;0;50	2.59	False		ENSG00000106799	ENSG00000106799	HGNC:11772													
TGFBR2	gene	TGFBR2	Emory Genetics Laboratory;Expert Review Red;Illumina TruGenome Clinical Sequencing Services;NHS GMS;Radboud University Medical Center, Nijmegen;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Loeys-Dietz syndrome 2  610168  						False	1	50;0;50	2.59	False		ENSG00000163513	ENSG00000163513	HGNC:11773													
TMEM5	gene	TMEM5	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000118600	ENSG00000118600	HGNC:13530													
TRAIP	gene	TRAIP	Expert Review Red;Literature;NHS GMS;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Seckel syndrome 9  616777  				26595769		False	1	0;100;0	2.59	False		ENSG00000183763	ENSG00000183763	HGNC:30764													
TUBA1A	gene	TUBA1A	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000167552	ENSG00000167552	HGNC:20766													
TUBA8	gene	TUBA8	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000183785	ENSG00000183785	HGNC:12410													
TUBB	gene	TUBB	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000196230	ENSG00000196230	HGNC:20778													
TUBB2A	gene	TUBB2A	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cortical dysplasia, complex, with other brain malformations 5, OMIM:615763;Complex cortical dysplasia with other brain malformations 5, MONDO:0014337						False	1	0;0;100	2.59	False		ENSG00000137267	ENSG00000137267	HGNC:12412													
TUBB2B	gene	TUBB2B	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000137285	ENSG00000137285	HGNC:30829													
TUBB3	gene	TUBB3	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000258947	ENSG00000258947	HGNC:20772													
TUBG1	gene	TUBG1	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000131462	ENSG00000131462	HGNC:12417													
VLDLR	gene	VLDLR	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000147852	ENSG00000147852	HGNC:12698													
WDR62	gene	WDR62	Expert Review Red;NHS GMS;UKGTN;Yorkshire and North East GLH	Cerebral vascular malformations	Cerebrovascular disorders	Neurology and neurodevelopmental disorders		Cerebral Malformation Disorders						False	1	0;0;100	2.59	False		ENSG00000075702	ENSG00000075702	HGNC:24502													
