Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
SMO	gene	SMO	Expert Review Green;Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Curry-Jones syndrome, somatic mosaic 601707				27236920		False	3	100;0;0	2.144	False		ENSG00000128602	ENSG00000128602	HGNC:11119													
SNAP29	gene	SNAP29	Expert list;Expert Review Green	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Cerebral dysgenesis, neuropathy, ichthyosis, and palmoplantar keratoderma syndrome, OMIM:609528;CEDNIK syndrome, MONDO:0012290				15968592;21073448;25958742;28388629;29051910;30793783		False	3	100;0;0	2.144	False		ENSG00000099940	ENSG00000099940	HGNC:11133													
TMEM5	gene	TMEM5	Emory Genetics Laboratory;Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 10  615041  				23217329		False	3	100;0;0	2.144	True		ENSG00000118600	ENSG00000118600	HGNC:13530													
TMX2	gene	TMX2	Expert Review Green;Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with microcephaly, cortical malformations, and spasticity, OMIM:618730;Neurodevelopmental disorder with microcephaly, cortical malformations, and spasticity, MONDO:0032887				31586943;31735293;31270415		False	3	50;50;0	2.144	False		ENSG00000213593	ENSG00000213593	HGNC:30739													
TUBA1A	gene	TUBA1A	Expert Review Green;Illumina TruGenome Clinical Sequencing Services;UKGTN	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Lissencephaly 3 611603						False	3	100;0;0	2.144	True		ENSG00000167552	ENSG00000167552	HGNC:20766													
TUBB	gene	TUBB	Expert Review Green;Other;UKGTN	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Cortical dysplasia, complex, with other brain malformations 6, 615771				27010057;23246003;30016746		False	3	0;100;0	2.144	True		ENSG00000196230	ENSG00000196230	HGNC:20778													
TUBB2A	gene	TUBB2A	Expert Review Green;Other;Radboud University Medical Center, Nijmegen;UKGTN	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Cortical dysplasia, complex, with other brain malformations 5, OMIM:615763;Complex cortical dysplasia with other brain malformations 5, MONDO:0014337				24702957;32571897		False	3	100;0;0	2.144	True		ENSG00000137267	ENSG00000137267	HGNC:12412													
TUBB2B	gene	TUBB2B	Emory Genetics Laboratory;Expert Review Green;Radboud University Medical Center, Nijmegen;UKGTN	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Polymicrogyria, symmetric or asymmetric 610031						False	3	100;0;0	2.144	True	Other - please provide details in the comments	ENSG00000137285	ENSG00000137285	HGNC:30829													
TUBB3	gene	TUBB3	Emory Genetics Laboratory;Expert Review Green;Other;Radboud University Medical Center, Nijmegen;UKGTN	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Cortical dysplasia, complex, with other brain malformations 1  614039				20829227		False	3	0;0;0	2.144	True		ENSG00000258947	ENSG00000258947	HGNC:20772													
TUBG1	gene	TUBG1	Expert Review Green;Other;Radboud University Medical Center, Nijmegen;UKGTN	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Cortical dysplasia, complex, with other brain malformations 4 615412				23603762;27010057		False	3	100;0;0	2.144	True		ENSG00000131462	ENSG00000131462	HGNC:12417													
TUBGCP2	gene	TUBGCP2	Expert Review Green;Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Pachygyria, microcephaly, developmental delay, and dysmorphic facies, with or without seizures, OMIM:618737				31630790		False	3	100;0;0	2.144	False		ENSG00000130640	ENSG00000130640	HGNC:18599													
VLDLR	gene	VLDLR	Expert list;Expert Review Green	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Cerebellar hypoplasia and mental retardation with or without quadrupedal locomotion 1 OMIM:224050				16080122;18364738;18326629;22700954;22973972		False	3	100;0;0	2.144	False		ENSG00000147852	ENSG00000147852	HGNC:12698													
WDR62	gene	WDR62	Emory Genetics Laboratory;Expert Review;Expert Review Green;Illumina TruGenome Clinical Sequencing Services;Radboud University Medical Center, Nijmegen;UKGTN	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Microcephaly 2, primary, autosomal recessive, with or without cortical malformations  604317						False	3	100;0;0	2.144	True		ENSG00000075702	ENSG00000075702	HGNC:24502													
ARF1	gene	ARF1	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Periventricular nodular heterotopia 8, OMIM:618185				28868155;34353862		False	2	100;0;0	2.144	False		ENSG00000143761	ENSG00000143761	HGNC:652													
ATP1A3	gene	ATP1A3	Expert Review Amber;Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Polymicrogyria, MONDO:0000087;epilepsy, MONDO:0005027;developmental delay;Developmental and epileptic encephalopathy 99, OMIM:619606				33762331;33880529		False	2	100;0;0	2.144	False		ENSG00000105409	ENSG00000105409	HGNC:801													
B4GAT1	gene	B4GAT1	Expert Review Amber;Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 13, OMIM:615287				23359570;23877401;23217742		False	2	50;0;50	2.144	True		ENSG00000174684	ENSG00000174684	HGNC:15685													
CTNNA2	gene	CTNNA2	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Cortical dysplasia, complex, with other brain malformations 9, OMIM:618174				30013181		False	2	100;0;0	2.144	False		ENSG00000066032	ENSG00000066032	HGNC:2510													
DCHS1	gene	DCHS1	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Van Maldergem syndrome 1, OMIM:601390;Periventricular nodular heterotopia				22473091;24056717		False	2	100;0;0	2.144	False		ENSG00000166341	ENSG00000166341	HGNC:13681													
DEPDC5	gene	DEPDC5	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Epilepsy, familial focal, with variable foci 1, OMIM:604364;Focal cortical dysplasia				24585383;25623524;31444548;32848577;33949696;34055363		False	2	100;0;0	2.144	False		ENSG00000100150	ENSG00000100150	HGNC:18423													
DPYSL5	gene	DPYSL5	Expert Review Amber;Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder with corpus callosum agenesis and cerebellar abnormalities				33894126		False	2	100;0;0	2.144	False		ENSG00000157851	ENSG00000157851	HGNC:20637													
EML1	gene	EML1	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Band heterotopia, OMIM:600348				24859200;28556411;31710781;34211111		False	2	100;0;0	2.144	False		ENSG00000066629	ENSG00000066629	HGNC:3330													
FAT4	gene	FAT4	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Van Maldergem syndrome 2, OMIM:615546				22473091;24056717		False	2	0;100;0	2.144	False		ENSG00000196159	ENSG00000196159	HGNC:23109													
FIG4	gene	FIG4	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	?Polymicrogyria, bilateral temporooccipital OMIM:612691;bilateral parasagittal parieto-occipital polymicrogyria MONDO:0012986				18758830;24598713		False	2	0;100;0	2.144	False		ENSG00000112367	ENSG00000112367	HGNC:16873													
GRIN1	gene	GRIN1	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder with or without hyperkinetic movements and seizures, autosomal dominant OMIM:614254;intellectual disability, autosomal dominant 8 MONDO:0013655				29365063;33062288		False	2	100;0;0	2.144	False		ENSG00000176884	ENSG00000176884	HGNC:4584													
GRIN2B	gene	GRIN2B	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Intellectual developmental disorder, autosomal dominant 6, with or without seizures, OMIM:613970				28377535		False	2	100;0;0	2.144	False		ENSG00000273079	ENSG00000273079	HGNC:4586													
MAPK8IP3	gene	MAPK8IP3	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder with or without variable brain abnormalities, OMIM:618443				30612693;30945334		False	2	100;0;0	2.144	False		ENSG00000138834	ENSG00000138834	HGNC:6884													
NPRL2	gene	NPRL2	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Epilepsy, familial focal, with variable foci 2, OMIM:617116				29281825;27173016;31625153;30093711		False	2	0;100;0	2.144	False		ENSG00000114388	ENSG00000114388	HGNC:24969													
NPRL3	gene	NPRL3	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Epilepsy, familial focal, with variable foci 3, OMIM:617118				27173016;26285051		False	2	100;0;0	2.144	False		ENSG00000103148	ENSG00000103148	HGNC:14124													
PI4KA	gene	PI4KA	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Polymicrogyria, perisylvian, with cerebellar hypoplasia and arthrogryposis, OMIM:616531				25855803;34415322;34415310		False	2	50;50;0	2.144	False		ENSG00000241973	ENSG00000241973	HGNC:8983													
PIDD1	gene	PIDD1	Expert Review Amber;Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Intellectual disability;Pachygyria;Lissencephaly;Seizures				33414379;34163010		False	2	100;0;0	2.144	False		ENSG00000177595	ENSG00000177595	HGNC:16491													
PTEN	gene	PTEN	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cowden syndrome 1 OMIM:158350;Lhermitte-Duclos syndrome OMIM:158350;Cowden syndrome 1 MONDO:0008021;Macrocephaly/autism syndrome OMIM:605309;macrocephaly-autism syndrome MONDO:0011537				32162846		False	2	100;0;0	2.144	False		ENSG00000171862	ENSG00000171862	HGNC:9588													
RAB18	gene	RAB18	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Warburg micro syndrome 3, OMIM:614222				21473985;23420520		False	2	100;0;0	2.144	False		ENSG00000099246	ENSG00000099246	HGNC:14244													
RAB3GAP1	gene	RAB3GAP1	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Warburg micro syndrome 1 OMIM:600118;Warburg micro syndrome 1 MONDO:0010822				23420520;32740904;30730599;20512159		False	2	100;0;0	2.144	False		ENSG00000115839	ENSG00000115839	HGNC:17063													
RAB3GAP2	gene	RAB3GAP2	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Warburg micro syndrome 2, OMIM:614225;Warburg micro syndrome 2 MONDO:0013641				23420520;20967465;32740904		False	2	100;0;0	2.144	False		ENSG00000118873	ENSG00000118873	HGNC:17168													
SCN3A	gene	SCN3A	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Polymicrogyria, MONDO:0000087;malformations of cortical development;epilepsy, MONDO:0005027;Developmental and epileptic encephalopathy 62, OMIM:617938				32515017;30146301;34081427		False	2	100;0;0	2.144	False		ENSG00000153253	ENSG00000153253	HGNC:10590													
SOX11	gene	SOX11	Expert Review Amber;NHS GMS	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Coffin-Siris syndrome 9, OMIM:615866				24886874;26543203;23556151		False	2	100;0;0	2.144	False		ENSG00000176887	ENSG00000176887	HGNC:11191													
TBC1D32	gene	TBC1D32	Expert list;Expert Review Amber;Radboud University Medical Center, Nijmegen	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Orofaciodigital syndrome, MONDO:0015375				32573025;31130284;32060556;24285566		False	2	100;0;0	2.144	False		ENSG00000146350	ENSG00000146350	HGNC:21485													
TP73	gene	TP73	Expert list;Expert Review Amber	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Ciliary dyskinesia, primary, 47, and lissencephaly, OMIM:619466				31130284;34077761		False	2	100;0;0	2.144	False		ENSG00000078900	ENSG00000078900	HGNC:12003													
TSC1	gene	TSC1	Expert Review Amber;Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Focal cortical dysplasia, type II, somatic 607341				28215400; 19175396; 16114042; 12112044 		False	2	0;0;0	2.144	False	Other - please provide details in the comments	ENSG00000165699	ENSG00000165699	HGNC:12362													
TUBA8	gene	TUBA8	Emory Genetics Laboratory;Expert Review Amber;Radboud University Medical Center, Nijmegen;UKGTN	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Polymicrogyria with optic nerve hypoplasia  613180				19896110		False	2	100;0;0	2.144	True		ENSG00000183785	ENSG00000183785	HGNC:12410													
VPS50	gene	VPS50	Expert Review Amber;Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Neonatal cholestatic liver disease;Failure to thrive;Profound global developmental delay;Postnatal microcephaly;Seizures;Abnormality of the corpus callosum				34037727		False	2	0;100;0	2.144	False		ENSG00000004766	ENSG00000004766	HGNC:25956													
ENO1	gene	ENO1	Expert Review Red;Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Polymicrogyria, MONDO:0000087				32488097		False	1	0;0;100	2.144	False		ENSG00000074800	ENSG00000074800	HGNC:3350													
EOMES	gene	EOMES	Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	microcephaly syndrome				17353897		False	1	0;0;100	2.144	False		ENSG00000163508	ENSG00000163508	HGNC:3372													
ERMARD	gene	ERMARD	Expert Review Red;UKGTN	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Periventricular nodular heterotopia 6  615544  				24056535		False	1	0;0;100	2.144	True		ENSG00000130023	ENSG00000130023	HGNC:21056													
GMPPB	gene	GMPPB	Expert Review Red;Radboud University Medical Center, Nijmegen	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 14  615350  				23768512		False	1	0;0;100	2.144	True		ENSG00000173540	ENSG00000173540	HGNC:22932													
MCF2	gene	MCF2	Expert Review Red;Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Perisylvian polymicrogyria;bilateral perisylvian polymicrogyria, MONDO:0020340				31846234		False	1	0;0;100	2.144	False		ENSG00000101977	ENSG00000101977	HGNC:6940													
PEX11A	gene	PEX11A	Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	Unknown	Zellweger syndrome;peroxisome proliferation;mild peroxisomal biogenesis defect				25177298;10716247;11839773;25608554		False	1	0;0;100	2.144	False		ENSG00000166821	ENSG00000166821	HGNC:8852													
POMK	gene	POMK	Expert Review Red;Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 12  615249  				24925318		False	1	0;100;0	2.144	True		ENSG00000185900	ENSG00000185900	HGNC:26267													
TSC2	gene	TSC2	Expert Review Red;Literature	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Focal cortical dysplasia, type II, somatic 607341				28215400;19175396		False	1	0;0;0	2.144	False	Other - please provide details in the comments	ENSG00000103197	ENSG00000103197	HGNC:12363													
ISCA-37430-Loss	region		Expert Review Green;ClinGen	Malformations of cortical development	Neurodevelopmental disorders	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	microcephaly, dysgenesis of the corpus callosum, and cerebellar atrophy, as well as neurobehavioral disorders, including delayed development, mental retardation, and attention deficit-hyperactivity disorder. Patients with duplications of YWHAE tended to have macrosomia, facial dysmorphism, and mild developmental delay;growth restriction, craniofacial dysmorphisms, structural abnormalities of brain and cognitive impairment;Chromosome 17p13.3 duplication syndrome;prominent forehead, bitemporal hollowing, short nose with upturned nares, protuberant upper lip, thin vermilion border, and small jaw;Characteristic facies, pre- and post-natal growth retardation;247200;classic lissencephaly (pachygyria, incomplete or absent gyration of the cerebrum), microcephaly, wrinkled skin over the glabella and frontal suture, prominent occiput, narrow forehead, downward slanting palpebral fissures, small nose and chin, cardiac malformations, hypoplastic male extrenal genitalia, growth retardation, and mental deficiency with seizures and EEG abnormalities;Miller-Dieker lissencephaly syndrome						False	3	0;0;0	2.144	False					17			1344539	2685615				3		60	cnv_loss	17p13.3 (Miller-Dieker syndrome) region (includes YWHAE and PAFAH1B1) Loss
