Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
FOXG1	gene	FOXG1	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	100;0;0	1.117	False		ENSG00000176165	ENSG00000176165	HGNC:3811													
FOXRED1	gene	FOXRED1	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000110074	ENSG00000110074	HGNC:26927													
GAMT	gene	GAMT	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	100;0;0	1.117	False		ENSG00000130005	ENSG00000130005	HGNC:4136													
GCDH	gene	GCDH	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	100;0;0	1.117	False		ENSG00000105607	ENSG00000105607	HGNC:4189													
HPRT1	gene	HPRT1	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	X-LINKED: hemizygous mutation in males, biallelic mutations in females	Lesch-Nyhan syndrome, OMIM:300322;Dystonia						False	1	0;0;0	1.117	False		ENSG00000165704	ENSG00000165704	HGNC:5157													
KCNQ2	gene	KCNQ2	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000075043	ENSG00000075043	HGNC:6296													
L2HGDH	gene	L2HGDH	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000087299	ENSG00000087299	HGNC:20499													
MAT1A	gene	MAT1A	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000151224	ENSG00000151224	HGNC:6903													
MCOLN1	gene	MCOLN1	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000090674	ENSG00000090674	HGNC:13356													
MMADHC	gene	MMADHC	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000168288	ENSG00000168288	HGNC:25221													
MPV17	gene	MPV17	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000115204	ENSG00000115204	HGNC:7224													
MR1	gene	MR1	Emory Genetics Laboratory;Expert	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Dystonia;Paroxysmal/Episodic dystonia						False	1	0;0;0	1.117	False		ENSG00000153029	ENSG00000153029	HGNC:4975													
MT-ND6	gene	MT-ND6	UKGTN	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MITOCHONDRIAL	Leber Optic Atrophy And Dystonia						False	1	0;0;0	1.117	False		ENSG00000198695	ENSG00000198695	HGNC:7462													
NDUFA12	gene	NDUFA12	Literature	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Leigh syndrome due to mitochondrial complex 1 deficiency	256000"				21617257		False	1	0;0;100	1.117	False		ENSG00000184752	ENSG00000184752	HGNC:23987													
NPC2	gene	NPC2	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000119655	ENSG00000119655	HGNC:14537													
PARK7	gene	PARK7	Expert Review;Expert Review Red	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	Parkinson disease 7, autosomal recessive early-onset						False	1	0;0;0	1.117	False		ENSG00000116288	ENSG00000116288	HGNC:16369													
PCDH12	gene	PCDH12	Expert Review	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	intellectual disability;microcephaly;epilepsy;perithalamic hyperechogenicity;periventricular hyperechogenicity;midbrain abnormalities;hypothalamic abnormalities				27164683		False	1	0;0;100	1.117	False		ENSG00000113555	ENSG00000113555	HGNC:8657													
PDGFRB	gene	PDGFRB	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000113721	ENSG00000113721	HGNC:8804													
PDHX	gene	PDHX	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000110435	ENSG00000110435	HGNC:21350													
PLP1	gene	PLP1	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000123560	ENSG00000123560	HGNC:9086													
PNPT1	gene	PNPT1	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000138035	ENSG00000138035	HGNC:23166													
PSEN1	gene	PSEN1	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000080815	ENSG00000080815	HGNC:9508													
PTEN	gene	PTEN	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000171862	ENSG00000171862	HGNC:9588													
PTS	gene	PTS	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000150787	ENSG00000150787	HGNC:9689													
QDPR	gene	QDPR	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000151552	ENSG00000151552	HGNC:9752													
RNASEH2A	gene	RNASEH2A	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000104889	ENSG00000104889	HGNC:18518													
RNASEH2B	gene	RNASEH2B	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Aicardi-Goutieres syndrome 2, OMIM:61018						False	1	0;0;0	1.117	False		ENSG00000136104	ENSG00000136104	HGNC:25671													
RNASEH2C	gene	RNASEH2C	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000172922	ENSG00000172922	HGNC:24116													
SAMHD1	gene	SAMHD1	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000101347	ENSG00000101347	HGNC:15925													
SCP2	gene	SCP2	Emory Genetics Laboratory;Expert Review Red;Radboud University Medical Center, Nijmegen	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Leukoencephalopathy with dystonia and motor neuropathy, 613724				PMID: 16685654		False	1	0;0;0	1.117	False		ENSG00000116171	ENSG00000116171	HGNC:10606													
SDHAF1	gene	SDHAF1	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000205138	ENSG00000205138	HGNC:33867													
SLC19A3	gene	SLC19A3	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000135917	ENSG00000135917	HGNC:16266													
SLC20A2	gene	SLC20A2	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000168575	ENSG00000168575	HGNC:10947													
SLC39A14	gene	SLC39A14	Expert Review	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	BIALLELIC, autosomal or pseudoautosomal	"Hypermanganesemia with dystonia 2	617013"						False	1	100;0;0	1.117	False		ENSG00000104635	ENSG00000104635	HGNC:20858													
SLC46A1	gene	SLC46A1	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000076351	ENSG00000076351	HGNC:30521													
SUCLA2	gene	SUCLA2	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000136143	ENSG00000136143	HGNC:11448													
SUOX	gene	SUOX	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000139531	ENSG00000139531	HGNC:11460													
TIMM8A	gene	TIMM8A	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Deafness-Dystonia-Optic Neuronopathy Syndrome						False	1	0;0;0	1.117	False		ENSG00000126953	ENSG00000126953	HGNC:11817													
TPK1	gene	TPK1	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000196511	ENSG00000196511	HGNC:17358													
TREM2	gene	TREM2	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000095970	ENSG00000095970	HGNC:17761													
TREX1	gene	TREX1	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000213689	ENSG00000213689	HGNC:12269													
VPS37A	gene	VPS37A	Emory Genetics Laboratory	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders		Dystonia						False	1	0;0;0	1.117	False		ENSG00000155975	ENSG00000155975	HGNC:24928													
ATXN2_CAG	str	ATXN2	Expert Review Green;NHS GMS;Expert Review	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Spinocerebellar ataxia 2, OMIM:183090;{Amyotrophic lateral sclerosis, susceptibility to, 13}, OMIM:183090						False	3	100;0;0	1.117	True		ENSG00000204842	ENSG00000204842	HGNC:10555	12	112036755	112036823	111598951	111599019	CAG	32	35					
ATXN3_CAG	str	ATXN3	Expert Review Green;NHS GMS;Expert Review	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Machado-Joseph disease, OMIM:109150						False	3	100;0;0	1.117	True		ENSG00000066427	ENSG00000066427	HGNC:7106	14	92537355	92537396	92071011	92071052	CAG	45	60					
JPH3_CTG	str	JPH3	Expert Review Green;NHS GMS;Expert Review	Early onset dystonia	Motor Disorders of the CNS	Neurology and neurodevelopmental disorders	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Huntington disease-like 2, OMIM:606438						False	3	100;0;0	1.117	True		ENSG00000154118	ENSG00000154118	HGNC:14203	16	87637894	87637932	87604288	87604326	CTG	29	40					
